date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:59:16	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-64295bf5-5423a6076f69af7a;gz%22	https://www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
22:59:16	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2233dc-64295bf5-c9df90d0c5fbfae4;;;%22	https://www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
22:59:17	16276/16276	---M--	200	added ('OK')	application/font-woff	etag:%223f94-64295bf5-5046b7519abf8646;;;%22	https://www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
22:59:17	33736/33736	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2283c8-64295bf5-d547f533b7fa1827;gz%22	https://www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
22:59:18	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:%222354a-64295bf5-b5f3ab1a14e7dec9;gz%22	https://www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
22:59:18	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-64295bf5-833ae2f2d73d0a98;gz%22	https://www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
22:59:18	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-64295bf5-833ae2f2d73d0a98;gz%22	https://www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
22:59:20	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-64295bf5-96afaab88610476f;;;%22	https://www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
22:59:20	101652/101652	---M--	200	added ('OK')	application/font-woff	etag:%2218d14-64295bf5-9b1b4de5a2cb6ad8;;;%22	https://www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
22:59:21	202744/202744	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22317f8-64295bf5-ef9988ddc0019abc;gz%22	https://www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
22:59:22	200456/200456	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Nov%202023%2016:59:22%20GMT	https://www.ramfit.org/makeMarkdown.txt	D:/ramkit/copy/ramfit/www.ramfit.org/makeMarkdown.txt	(from https://www.ramfit.org/wp-includes/js/dist/blocks.min.js?ver=7204d43123223474471a)
22:59:23	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e05cf-64295bf5-80e5d89384e3be16;gz%22	https://www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
22:59:23	200431/200431	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Nov%202023%2016:59:22%20GMT	https://www.ramfit.org/$&/	D:/ramkit/copy/ramfit/www.ramfit.org/$&/index.html	(from https://www.ramfit.org/wp-includes/js/dist/vendor/react.min.js?ver=18.2.0)
22:59:25	200444/200444	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Nov%202023%2016:59:24%20GMT	https://www.ramfit.org/src/index.js	D:/ramkit/copy/ramfit/www.ramfit.org/src/index.js	(from https://www.ramfit.org/wp-content/plugins/donation-for-woocommerce/assets/js/gutenberg_shortcode_block/build/index.js?ver=3.2)
22:59:27	200417/200417	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Nov%202023%2016:59:26%20GMT	https://www.ramfit.org/get	D:/ramkit/copy/ramfit/www.ramfit.org/get	(from https://www.ramfit.org/wp-includes/js/plupload/moxie.min.js?ver=1.3.5)
22:59:28	200420/200420	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Nov%202023%2016:59:28%20GMT	https://www.ramfit.org/post	D:/ramkit/copy/ramfit/www.ramfit.org/post	(from https://www.ramfit.org/wp-includes/js/plupload/plupload.min.js?ver=2.1.9)
22:59:30	200456/200456	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Nov%202023%2016:59:29%20GMT	https://www.ramfit.org/async-upload.php	D:/ramkit/copy/ramfit/www.ramfit.org/async-upload.php	(from https://www.ramfit.org/wp-includes/js/plupload/handlers.min.js?ver=6.4.1)
22:59:30	15016/15016	---M-Z	200	added ('OK')	text/css	etag:%223aa8-64295bf3-e00d8cc753417edf;gz%22	https://www.ramfit.org/wp-content/plugins/donation-for-woocommerce//assets/css/user-wc-donation-form.css?ver=3.2&t=10112023045748	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/donation-for-woocommerce/assets/css/user-wc-donation-form3b91.css	(from https://www.ramfit.org/fatwas/)
22:59:31	133079/133079	---M-Z	200	added ('OK')	text/css	etag:%22207d7-654e610c-b7f94da41e4b003;gz%22	https://www.ramfit.org/wp-content/uploads/essential-addons-elementor/eael-8523.css?ver=1684629680	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/uploads/essential-addons-elementor/eael-8523f6a9.css	(from https://www.ramfit.org/fatwas/)
22:59:32	699/699	---M-Z	200	added ('OK')	image/svg+xml	etag:%222bb-6470730b-217138f7f64a2249;gz%22	https://www.ramfit.org/wp-content/plugins/essential-addons-for-elementor-lite/assets/admin/images/templately/logo-icon.svg	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/essential-addons-for-elementor-lite/assets/admin/images/templately/logo-icon.svg	(from https://www.ramfit.org/fatwas/)
22:59:32	3384/3384	---M-Z	200	added ('OK')	text/css	etag:%22d38-646914c9-bcd1850dcdef53b9;gz%22	https://www.ramfit.org/wp-content/uploads/elementor/css/post-8523.css?ver=1684608201	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/uploads/elementor/css/post-8523ebc9.css	(from https://www.ramfit.org/fatwas/)
22:59:33	16396/16396	---MCZ	200	added ('OK')	application/json	etag:%2272-1699635573;gz%22	https://www.ramfit.org/wp-json/wp/v2/pages/8523	D:/ramkit/copy/ramfit/www.ramfit.org/wp-json/wp/v2/pages/8523.json	(from https://www.ramfit.org/fatwas/)
22:59:34	2070/2070	---M-Z	200	added ('OK')	application/json	date:Fri,%2010%20Nov%202023%2016:59:34%20GMT	https://www.ramfit.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ramfit.org%2Ffatwas%2F	D:/ramkit/copy/ramfit/www.ramfit.org/wp-json/oembed/1.0/embed45a4.json	(from https://www.ramfit.org/fatwas/)
22:59:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2016:59:34%20GMT	https://www.ramfit.org/?p=8523	D:/ramkit/copy/ramfit/www.ramfit.org/indexccfd.html	(from https://www.ramfit.org/fatwas/)
22:59:35	2216/2216	---M-Z	200	added ('OK')	text/xml	date:Fri,%2010%20Nov%202023%2016:59:36%20GMT	https://www.ramfit.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ramfit.org%2Ffatwas%2F&format=xml	D:/ramkit/copy/ramfit/www.ramfit.org/wp-json/oembed/1.0/embed6ee7	(from https://www.ramfit.org/fatwas/)
22:59:36	59344/59344	---M-Z	200	added ('OK')	text/css	etag:%22e7d0-64295bf5-85d62ebb707b09aa;gz%22	https://www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.0.3	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min4bf4.css	(from https://www.ramfit.org/fatwas/)
22:59:36	26702/26702	---M-Z	200	added ('OK')	text/css	etag:%22684e-64295bf5-f881331a830db138;gz%22	https://www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=1.0.3	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min4bf4.css	(from https://www.ramfit.org/fatwas/)
22:59:37	240722/240722	---MCZ	200	added ('OK')	text/html	etag:%2236-1699617666;gz%22	https://www.ramfit.org/is-it-possible-to-use-the-quran-as-a-cure-for-a-physical-disease-if-so-could-you-please-name-a-specialist-in-this-kind-of-therapy/	D:/ramkit/copy/ramfit/www.ramfit.org/is-it-possible-to-use-the-quran-as-a-cure-for-a-physical-disease-if-so-could-you-please-name-a-specialist-in-this-kind-of-therapy/index.html	(from https://www.ramfit.org/fatwas/)
22:59:38	210247/210247	---MCZ	200	added ('OK')	text/html	etag:%2273-1699635577;gz%22	https://www.ramfit.org/author/mshishir/	D:/ramkit/copy/ramfit/www.ramfit.org/author/mshishir/index.html	(from https://www.ramfit.org/fatwas/)
22:59:38	15707/15707	---M-Z	200	added ('OK')	application/x-javascript	etag:%223d5b-64295bf3-d50630f095872626;gz%22	https://www.ramfit.org/wp-content/plugins/donation-for-woocommerce/assets/js/frontend.js?ver=3.2&t=10112023045748	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/donation-for-woocommerce/assets/js/frontend3b91.js	(from https://www.ramfit.org/fatwas/)
22:59:38	46034/46034	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b3d2-654e610c-45a32a6782f9c8ab;gz%22	https://www.ramfit.org/wp-content/uploads/essential-addons-elementor/eael-8523.js?ver=1684629680	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/uploads/essential-addons-elementor/eael-8523f6a9.js	(from https://www.ramfit.org/fatwas/)
22:59:39	214437/214437	---MCZ	200	added ('OK')	text/html	etag:%2274-1699635578;gz%22	https://www.ramfit.org/student-registration/?redirect_to=https://www.ramfit.org/fatwas/	D:/ramkit/copy/ramfit/www.ramfit.org/student-registration/indexbb73.html	(from https://www.ramfit.org/fatwas/)
22:59:39	15016/15016	---M-Z	200	added ('OK')	text/css	etag:%223aa8-64295bf3-e00d8cc753417edf;gz%22	https://www.ramfit.org/wp-content/plugins/donation-for-woocommerce//assets/css/user-wc-donation-form.css?ver=3.2&t=10112023045750	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/donation-for-woocommerce/assets/css/user-wc-donation-form1950.css	(from https://www.ramfit.org/publications/)
22:59:40	228153/228153	---MCZ	200	added ('OK')	text/html	etag:%2275-1699635579;gz%22	https://www.ramfit.org/testing-fatwa-page-posts/	D:/ramkit/copy/ramfit/www.ramfit.org/testing-fatwa-page-posts/index.html	(from https://www.ramfit.org/fatwas/)
22:59:40	3384/3384	---M-Z	200	added ('OK')	text/css	etag:%22d38-6462c331-140d61cf53823b70;gz%22	https://www.ramfit.org/wp-content/uploads/elementor/css/post-7841.css?ver=1684194097	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/uploads/elementor/css/post-7841dd4a.css	(from https://www.ramfit.org/publications/)
22:59:40	133079/133079	---M-Z	200	added ('OK')	text/css	etag:%22207d7-654e610e-d8240880805be68b;gz%22	https://www.ramfit.org/wp-content/uploads/essential-addons-elementor/eael-7841.css?ver=1677436816	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/uploads/essential-addons-elementor/eael-7841dc21.css	(from https://www.ramfit.org/publications/)
22:59:41	10884/10884	---MCZ	200	added ('OK')	application/json	etag:%2276-1699635581;gz%22	https://www.ramfit.org/wp-json/wp/v2/pages/7841	D:/ramkit/copy/ramfit/www.ramfit.org/wp-json/wp/v2/pages/7841.json	(from https://www.ramfit.org/publications/)
22:59:41	2100/2100	---M-Z	200	added ('OK')	application/json	date:Fri,%2010%20Nov%202023%2016:59:42%20GMT	https://www.ramfit.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ramfit.org%2Fpublications%2F	D:/ramkit/copy/ramfit/www.ramfit.org/wp-json/oembed/1.0/embedff94.json	(from https://www.ramfit.org/publications/)
22:59:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2016:59:42%20GMT	https://www.ramfit.org/?p=7841	D:/ramkit/copy/ramfit/www.ramfit.org/indexc2ae.html	(from https://www.ramfit.org/publications/)
22:59:42	2246/2246	---M-Z	200	added ('OK')	text/xml	date:Fri,%2010%20Nov%202023%2016:59:43%20GMT	https://www.ramfit.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ramfit.org%2Fpublications%2F&format=xml	D:/ramkit/copy/ramfit/www.ramfit.org/wp-json/oembed/1.0/embedd213	(from https://www.ramfit.org/publications/)
22:59:42	15707/15707	---M-Z	200	added ('OK')	application/x-javascript	etag:%223d5b-64295bf3-d50630f095872626;gz%22	https://www.ramfit.org/wp-content/plugins/donation-for-woocommerce/assets/js/frontend.js?ver=3.2&t=10112023045750	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/donation-for-woocommerce/assets/js/frontend1950.js	(from https://www.ramfit.org/publications/)
22:59:43	46034/46034	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b3d2-654e610e-c57ddec364c9bf0a;gz%22	https://www.ramfit.org/wp-content/uploads/essential-addons-elementor/eael-7841.js?ver=1677436816	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/uploads/essential-addons-elementor/eael-7841dc21.js	(from https://www.ramfit.org/publications/)
22:59:44	214455/214455	---MCZ	200	added ('OK')	text/html	etag:%2277-1699635583;gz%22	https://www.ramfit.org/student-registration/?redirect_to=https://www.ramfit.org/publications/	D:/ramkit/copy/ramfit/www.ramfit.org/student-registration/index795c.html	(from https://www.ramfit.org/publications/)
22:59:44	15016/15016	---M-Z	200	added ('OK')	text/css	etag:%223aa8-64295bf3-e00d8cc753417edf;gz%22	https://www.ramfit.org/wp-content/plugins/donation-for-woocommerce//assets/css/user-wc-donation-form.css?ver=3.2&t=10112023045749	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/donation-for-woocommerce/assets/css/user-wc-donation-form7050.css	(from https://www.ramfit.org/cart/)
22:59:44	14552/14552	---M-Z	200	added ('OK')	text/css	etag:%2238d8-64295bf5-bc979f14d2846fb8;gz%22	https://www.ramfit.org/wp-content/plugins/woocommerce/assets/css/select2.css?ver=7.5.0	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/woocommerce/assets/css/select256ef.css	(from https://www.ramfit.org/cart/)
22:59:45	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2016:59:45%20GMT	http://www.ramfit.org/wp-content/plugins/woocommerce-subscriptions/assets/css/checkout.css?ver=7.5.0	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/woocommerce-subscriptions/assets/css/checkout.11156ef.delayed	(from https://www.ramfit.org/cart/)
22:59:46	627/627	---M-Z	200	added ('OK')	text/css	etag:%22273-64295bf4-59856e60d1a6059b;gz%22	https://www.ramfit.org/wp-content/plugins/woocommerce-subscriptions/assets/css/checkout.css?ver=7.5.0	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/woocommerce-subscriptions/assets/css/checkout56ef.css	(from https://www.ramfit.org/cart/)
22:59:46	351/351	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215f-645ea025-ed9c30d37d46ad19;gz%22	https://www.ramfit.org/wp-includes/js/zxcvbn-async.min.js?ver=1.0	D:/ramkit/copy/ramfit/www.ramfit.org/wp-includes/js/zxcvbn-async.min5152.js	(from https://www.ramfit.org/cart/)
22:59:47	1731/1731	---M-Z	200	added ('OK')	application/json	date:Fri,%2010%20Nov%202023%2016:59:47%20GMT	https://www.ramfit.org/wp-json/wp/v2/pages/16	D:/ramkit/copy/ramfit/www.ramfit.org/wp-json/wp/v2/pages/16.json	(from https://www.ramfit.org/cart/)
22:59:47	2060/2060	---M-Z	200	added ('OK')	application/json	date:Fri,%2010%20Nov%202023%2016:59:48%20GMT	https://www.ramfit.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ramfit.org%2Fcart%2F	D:/ramkit/copy/ramfit/www.ramfit.org/wp-json/oembed/1.0/embed6af8.json	(from https://www.ramfit.org/cart/)
22:59:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2016:59:48%20GMT	https://www.ramfit.org/?p=16	D:/ramkit/copy/ramfit/www.ramfit.org/index0e62.html	(from https://www.ramfit.org/cart/)
22:59:49	2206/2206	---M-Z	200	added ('OK')	text/xml	date:Fri,%2010%20Nov%202023%2016:59:49%20GMT	https://www.ramfit.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ramfit.org%2Fcart%2F&format=xml	D:/ramkit/copy/ramfit/www.ramfit.org/wp-json/oembed/1.0/embed3099	(from https://www.ramfit.org/cart/)
22:59:49	779/779	---M-Z	200	added ('OK')	application/x-javascript	etag:%2230b-64295bf4-b352fc6e2e3337bc;gz%22	https://www.ramfit.org/wp-content/plugins/woocommerce-subscriptions/assets/js/frontend/wcs-cart.js?ver=3.0.11	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/woocommerce-subscriptions/assets/js/frontend/wcs-cart9b4a.js	(from https://www.ramfit.org/cart/)
22:59:50	15707/15707	---M-Z	200	added ('OK')	application/x-javascript	etag:%223d5b-64295bf3-d50630f095872626;gz%22	https://www.ramfit.org/wp-content/plugins/donation-for-woocommerce/assets/js/frontend.js?ver=3.2&t=10112023045749	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/donation-for-woocommerce/assets/js/frontend7050.js	(from https://www.ramfit.org/cart/)
22:59:50	198617/198617	---MCZ	200	added ('OK')	text/html	etag:%2278-1699635590;gz%22	https://www.ramfit.org/shop/	D:/ramkit/copy/ramfit/www.ramfit.org/shop/index.html	(from https://www.ramfit.org/cart/)
22:59:50	214431/214431	---MCZ	200	added ('OK')	text/html	etag:%2279-1699635590;gz%22	https://www.ramfit.org/student-registration/?redirect_to=https://www.ramfit.org/cart/	D:/ramkit/copy/ramfit/www.ramfit.org/student-registration/index0e8c.html	(from https://www.ramfit.org/cart/)
22:59:51	3318/3318	---M-Z	200	added ('OK')	application/x-javascript	etag:%22cf6-64295bf5-3e97e77b78d2c6ab;gz%22	https://www.ramfit.org/wp-content/plugins/woocommerce/assets/js/frontend/country-select.min.js?ver=7.5.0	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/woocommerce/assets/js/frontend/country-select.min56ef.js	(from https://www.ramfit.org/cart/)
22:59:51	2642/2642	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a52-64295bf5-9223083799926390;gz%22	https://www.ramfit.org/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.min.js?ver=7.5.0	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.min56ef.js	(from https://www.ramfit.org/cart/)
22:59:51	8324/8324	---M-Z	200	added ('OK')	application/x-javascript	etag:%222084-64295bf5-cfb1e57c613937f;gz%22	https://www.ramfit.org/wp-content/plugins/woocommerce/assets/js/frontend/cart.min.js?ver=7.5.0	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/woocommerce/assets/js/frontend/cart.min56ef.js	(from https://www.ramfit.org/cart/)
22:59:52	77052/77052	---M-Z	200	added ('OK')	application/x-javascript	etag:%2212cfc-64295bf5-9b52a4cd383a6907;gz%22	https://www.ramfit.org/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min.js?ver=1.0.9-wc.7.5.0	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.minc959.js	(from https://www.ramfit.org/cart/)
22:59:52	1123/1123	---M-Z	200	added ('OK')	application/x-javascript	etag:%22463-645ea025-744075cccd782e39;gz%22	https://www.ramfit.org/wp-admin/js/password-strength-meter.min.js?ver=6.4.1	D:/ramkit/copy/ramfit/www.ramfit.org/wp-admin/js/password-strength-meter.minaec2.js	(from https://www.ramfit.org/cart/)
22:59:52	2020/2020	---M-Z	200	added ('OK')	application/x-javascript	etag:%227e4-64295bf5-12b54628b0577801;gz%22	https://www.ramfit.org/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.min.js?ver=7.5.0	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.min56ef.js	(from https://www.ramfit.org/cart/)
22:59:53	15016/15016	---M-Z	200	added ('OK')	text/css	etag:%223aa8-64295bf3-e00d8cc753417edf;gz%22	https://www.ramfit.org/wp-content/plugins/donation-for-woocommerce//assets/css/user-wc-donation-form.css?ver=3.2&t=10112023102523	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/donation-for-woocommerce/assets/css/user-wc-donation-form325e.css	(from https://www.ramfit.org/about-ramfit/)
22:59:54	47218/47218	---M-Z	200	added ('OK')	text/css	etag:%22b872-645f3787-3f3e1e4ae516b15;gz%22	https://www.ramfit.org/wp-content/uploads/elementor/css/post-60.css?ver=1683961735	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/uploads/elementor/css/post-60a78a.css	(from https://www.ramfit.org/about-ramfit/)
22:59:54	71548/71548	---MCZ	200	added ('OK')	application/json	etag:%2280-1699635595;gz%22	https://www.ramfit.org/wp-json/wp/v2/pages/60	D:/ramkit/copy/ramfit/www.ramfit.org/wp-json/wp/v2/pages/60.json	(from https://www.ramfit.org/about-ramfit/)
22:59:55	2100/2100	---M-Z	200	added ('OK')	application/json	date:Fri,%2010%20Nov%202023%2016:59:55%20GMT	https://www.ramfit.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ramfit.org%2Fabout-ramfit%2F	D:/ramkit/copy/ramfit/www.ramfit.org/wp-json/oembed/1.0/embede7e6.json	(from https://www.ramfit.org/about-ramfit/)
22:59:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2016:59:56%20GMT	https://www.ramfit.org/?p=60	D:/ramkit/copy/ramfit/www.ramfit.org/index0721.html	(from https://www.ramfit.org/about-ramfit/)
22:59:56	2246/2246	---M-Z	200	added ('OK')	text/xml	date:Fri,%2010%20Nov%202023%2016:59:57%20GMT	https://www.ramfit.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ramfit.org%2Fabout-ramfit%2F&format=xml	D:/ramkit/copy/ramfit/www.ramfit.org/wp-json/oembed/1.0/embedd6ee	(from https://www.ramfit.org/about-ramfit/)
22:59:57	1538/1538	---M--	200	added ('OK')	image/png	etag:%22602-64295bf8-76459b8343fc3a7a;;;%22	https://www.ramfit.org/wp-content/uploads/2021/07/ramfit-about-us-medical-plus-icon.png	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/uploads/2021/07/ramfit-about-us-medical-plus-icon.png	(from https://www.ramfit.org/about-ramfit/)
22:59:57	1211/1211	---M--	200	added ('OK')	image/png	etag:%224bb-64295bf8-c68fb12b44f69899;;;%22	https://www.ramfit.org/wp-content/uploads/2021/07/ramfit-about-us-doctor-with-stetho-icon.png	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/uploads/2021/07/ramfit-about-us-doctor-with-stetho-icon.png	(from https://www.ramfit.org/about-ramfit/)
22:59:57	1001/1001	---M--	200	added ('OK')	image/png	etag:%223e9-64295bf8-5d6b46ab3f2165d7;;;%22	https://www.ramfit.org/wp-content/uploads/2021/07/ramfit-about-us-medicine-sontainer-with-capsule-icon.png	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/uploads/2021/07/ramfit-about-us-medicine-sontainer-with-capsule-icon.png	(from https://www.ramfit.org/about-ramfit/)
22:59:58	4767/4767	---M--	200	added ('OK')	image/png	etag:%22129f-64295bf8-58533bd689eb4ff0;;;%22	https://www.ramfit.org/wp-content/uploads/2021/07/ramfit-about-us-male-female-icon116x116.png	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/uploads/2021/07/ramfit-about-us-male-female-icon116x116.png	(from https://www.ramfit.org/about-ramfit/)
22:59:58	1025/1025	---M--	200	added ('OK')	image/png	etag:%22401-64295bf8-d6bb4f2903decdef;;;%22	https://www.ramfit.org/wp-content/uploads/2021/07/ramfit-about-us-blood-bag-icon.png	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/uploads/2021/07/ramfit-about-us-blood-bag-icon.png	(from https://www.ramfit.org/about-ramfit/)
22:59:58	1152/1152	---M--	200	added ('OK')	image/png	etag:%22480-64295bf8-b6b6a1a26ce57207;;;%22	https://www.ramfit.org/wp-content/uploads/2021/07/ramfit-about-us-male-icon.png	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/uploads/2021/07/ramfit-about-us-male-icon.png	(from https://www.ramfit.org/about-ramfit/)
